ISO28178							
ORIGINATOR "CGATS"							
FILE_DESCRIPTOR "CGATS21-2-CRPC5"							
# Characterized Reference Printing Condition 5, Universal Pub Coated							
CREATED "December, 2012"							
MEASUREMENT_GEOMETRY "ISO 13655 - Reflection, M1, white backing"							
FILTER "D50"							
# Reference White Point (LAB) = 92.00  0.00  0.00							
# Reference Black Point (LAB) = 9.20  0.00  1.86							
NUMBER_OF_FIELDS 8							
BEGIN_DATA_FORMAT							
SAMPLE_ID CMYK_C CMYK_M CMYK_Y CMYK_K LAB_L LAB_A LAB_B							
END_DATA_FORMAT							
NUMBER_OF_SETS 1617							
BEGIN_DATA							
556	85	70	70	0	35.58	-3.84	-1.64
557	85	85	70	0	31.25	5.91	-4.65
558	85	100	70	0	28.5	12.2	-6.59
559	100	0	70	0	54.06	-56.36	6.36
560	100	10	70	0	51.35	-50.63	5.27
561	100	20	70	0	48.69	-44.93	3.95
562	100	30	70	0	45.9	-38.85	2.39
563	100	40	70	0	42.99	-32.46	0.57
564	100	55	70	0	38.43	-22.45	-2.47
565	100	70	70	0	33.44	-11.5	-5.86
566	100	85	70	0	29.07	-2.02	-8.76
567	100	100	70	0	26.21	4.06	-10.71
568	0	0	85	0	87.27	-3.88	76.07
569	0	10	85	0	83.11	2.86	71.38
570	0	20	85	0	79.16	9.28	67.08
571	0	30	85	0	75.09	16.04	62.79
572	0	40	85	0	71	23.02	58.62
573	0	55	85	0	64.72	34.05	52.52
574	0	70	85	0	58.47	45.76	46.91
575	0	85	85	0	52.61	57.25	42.18
576	0	100	85	0	48.39	65.7	38.86
577	10	0	85	0	83.98	-8.17	69.96
578	10	10	85	0	79.73	-1.9	66.18
579	10	20	85	0	75.7	4.46	61.91
580	10	30	85	0	71.58	11.11	57.63
581	10	40	85	0	67.46	18.03	53.43
582	10	55	85	0	61.22	29.03	47.32
583	10	70	85	0	54.98	41.02	41.69
584	10	85	85	0	49.55	52.21	37.1
585	10	100	85	0	45.89	60.09	34.05
586	20	0	85	0	80.69	-12.36	63.95
587	20	10	85	0	76.37	-6.46	60.18
588	20	20	85	0	72.16	-0.51	56.33
589	20	30	85	0	68.03	6.04	52.11
590	20	40	85	0	63.92	12.86	47.96
591	20	55	85	0	57.76	23.76	41.93
592	20	70	85	0	51.64	35.89	36.3
593	20	85	85	0	46.56	46.87	31.82
594	20	100	85	0	43.32	54.35	29.01
595	30	0	85	0	77.33	-17	57.91
596	30	10	85	0	73.04	-11.29	54.28
597	30	20	85	0	68.87	-5.51	50.55
598	30	30	85	0	64.66	0.76	46.62
599	30	40	85	0	60.61	7.5	42.58
600	30	55	85	0	54.57	18.27	36.68
601	30	70	85	0	48.6	30.43	31.13
602	30	85	85	0	43.79	41.25	26.75
603	30	100	85	0	40.83	48.38	24.08
604	40	0	85	0	73.83	-22.18	51.79
605	40	10	85	0	69.71	-16.48	48.44
606	40	20	85	0	65.68	-10.77	44.95
607	40	30	85	0	61.61	-4.56	41.24
608	40	40	85	0	57.61	2.07	37.45
609	40	55	85	0	51.73	12.69	31.77
610	40	70	85	0	45.93	24.77	26.31
611	40	85	85	0	41.3	35.4	22.07
612	40	100	85	0	38.47	42.29	19.47
613	55	0	85	0	68.38	-30.8	42.38
614	55	10	85	0	64.6	-25.04	39.56
615	55	20	85	0	60.88	-19.27	36.51
616	55	30	85	0	57.1	-13.09	33.22
617	55	40	85	0	53.34	-6.54	29.79
618	55	55	85	0	47.77	3.89	24.48
619	55	70	85	0	42.23	15.7	19.29
620	55	85	85	0	37.77	26.05	15.22
621	55	100	85	0	35.02	32.73	12.73
622	70	0	85	0	62.65	-40.86	32.88
623	70	10	85	0	59.33	-35	30.6
624	70	20	85	0	56.03	-29.15	28.06
625	70	30	85	0	52.63	-22.91	25.21
626	70	40	85	0	49.2	-16.36	22.13
627	70	55	85	0	44.01	-6.05	17.36
628	70	70	85	0	38.68	5.42	12.51
629	70	85	85	0	34.26	15.43	8.64
630	70	100	85	0	31.49	21.86	6.23
631	85	0	85	0	57.01	-51.5	23.83
632	85	10	85	0	54.18	-45.57	21.97
633	85	20	85	0	51.34	-39.68	19.86
634	85	30	85	0	48.38	-33.38	17.45
635	85	40	85	0	45.32	-26.82	14.79
636	85	55	85	0	40.56	-16.57	10.57
637	85	70	85	0	35.37	-5.45	6.14
638	85	85	85	0	30.9	4.08	2.47
639	85	100	85	0	28.01	10.19	0.14
640	100	0	85	0	52.74	-59.61	17.29
641	100	10	85	0	50.43	-53.52	15.7
642	100	20	85	0	48.02	-47.48	13.93
643	100	30	85	0	45.42	-41.11	11.9
644	100	40	85	0	42.65	-34.52	9.62
645	100	55	85	0	38.2	-24.3	5.86
646	100	70	85	0	33.12	-13.47	1.75
647	100	85	85	0	28.54	-4.32	-1.77
648	100	100	85	0	25.5	1.58	-4.09
649	0	0	100	0	87	-4	88
650	0	10	100	0	82.77	2.67	82.52
651	0	20	100	0	78.84	9.12	77.67
652	0	30	100	0	74.81	15.88	72.82
653	0	40	100	0	70.72	22.92	68.18
654	0	55	100	0	64.5	33.86	61.3
655	0	70	100	0	58.26	45.41	54.74
656	0	85	100	0	52.35	56.7	49.06
657	0	100	100	0	48	65	45
658	10	0	100	0	83.64	-8.09	81.37
659	10	10	100	0	79.48	-1.89	76.25
660	10	20	100	0	75.48	4.41	71.48
661	10	30	100	0	71.41	11.04	66.69
662	10	40	100	0	67.31	17.96	62.08
663	10	55	100	0	61.11	28.81	55.23
664	10	70	100	0	54.92	40.6	48.76
665	10	85	100	0	49.48	51.68	43.38
666	10	100	100	0	45.68	59.47	39.79
667	20	0	100	0	80.38	-12.2	75.08
668	20	10	100	0	76.16	-6.34	70.02
669	20	20	100	0	72.02	-0.46	65.11
670	20	30	100	0	67.94	6.01	60.45
671	20	40	100	0	63.86	12.83	55.9
672	20	55	100	0	57.75	23.56	49.19
673	20	70	100	0	51.69	35.49	42.79
674	20	85	100	0	46.6	46.43	37.62
675	20	100	100	0	43.24	53.79	34.38
676	30	0	100	0	77.03	-16.83	68.78
677	30	10	100	0	72.86	-11.16	63.88
678	30	20	100	0	68.76	-5.46	59.11
679	30	30	100	0	64.6	0.73	54.39
680	30	40	100	0	60.58	7.46	49.95
681	30	55	100	0	54.61	18.05	43.44
682	30	70	100	0	48.69	30.04	37.16
683	30	85	100	0	43.88	40.83	32.17
684	30	100	100	0	40.81	47.88	29.13
685	40	0	100	0	73.51	-22.14	62.37
686	40	10	100	0	69.5	-16.41	57.79
687	40	20	100	0	65.55	-10.76	53.3
688	40	30	100	0	61.55	-4.64	48.82
689	40	40	100	0	57.58	1.93	44.44
690	40	55	100	0	51.76	12.39	38.15
691	40	70	100	0	45.99	24.36	32.01
692	40	85	100	0	41.36	34.96	27.2
693	40	100	100	0	38.46	41.78	24.29
694	55	0	100	0	67.98	-31.06	52.45
695	55	10	100	0	64.32	-25.21	48.47
696	55	20	100	0	60.7	-19.48	44.51
697	55	30	100	0	57.01	-13.33	40.46
698	55	40	100	0	53.31	-6.8	36.46
699	55	55	100	0	47.78	3.47	30.61
700	55	70	100	0	42.26	15.21	24.71
701	55	85	100	0	37.79	25.51	20.16
702	55	100	100	0	34.95	32.18	17.4
703	70	0	100	0	62.08	-41.78	42.43
704	70	10	100	0	58.91	-35.7	39.02
705	70	20	100	0	55.76	-29.77	35.59
706	70	30	100	0	52.48	-23.49	32.05
707	70	40	100	0	49.12	-16.91	28.5
708	70	55	100	0	44	-6.65	23.21
709	70	70	100	0	38.68	4.7	17.73
710	70	85	100	0	34.19	14.61	13.41
711	70	100	100	0	31.33	20.95	10.8
712	85	0	100	0	56.02	-53.27	32.88
713	85	10	100	0	53.53	-47	29.93
714	85	20	100	0	50.94	-40.84	26.98
715	85	30	100	0	48.13	-34.38	23.93
716	85	40	100	0	45.16	-27.71	20.84
717	85	55	100	0	40.49	-17.45	16.17
718	85	70	100	0	35.28	-6.43	11.17
719	85	85	100	0	30.68	2.95	7.07
720	85	100	100	0	27.66	8.93	4.56
721	100	0	100	0	51	-62	26
722	100	10	100	0	49.4	-55.48	23.43
723	100	20	100	0	47.48	-49.08	20.89
724	100	30	100	0	45.07	-42.46	18.23
725	100	40	100	0	42.41	-35.64	15.48
726	100	55	100	0	38.05	-25.27	11.26
727	100	70	100	0	32.91	-14.57	6.62
728	100	85	100	0	28.17	-5.67	2.68
729	100	100	100	0	25	0	0
730	0	0	0	20	78.68	-0.04	-0.48
731	0	10	0	20	74.56	5.66	-1.46
732	0	20	0	20	70.68	11.07	-2.21
733	0	40	0	20	62.68	22.81	-3.63
734	0	70	0	20	50.59	43.09	-4.56
735	0	100	0	20	41.29	61.02	-4.19
736	10	0	0	20	75.47	-2.89	-4.63
737	10	10	0	20	71.57	2.62	-5.47
738	10	20	0	20	67.86	8.01	-6.14
739	10	40	0	20	60.08	19.27	-7.58
740	10	70	0	20	48.51	39.29	-8.27
741	10	100	0	20	39.53	57.07	-7.81
742	20	0	0	20	72.28	-5.68	-8.55
743	20	10	0	20	68.59	-0.4	-9.36
744	20	20	0	20	65	4.85	-10.04
745	20	40	0	20	57.54	15.82	-11.39
746	20	70	0	20	46.4	35.38	-12.03
747	20	100	0	20	37.69	52.95	-11.55
748	40	0	0	20	65.93	-11.69	-16.59
749	40	10	0	20	62.5	-6.53	-17.19
750	40	20	0	20	59.21	-1.55	-17.8
751	40	40	0	20	52.56	8.83	-18.67
752	40	70	0	20	42.26	27.35	-19.19
753	40	100	0	20	33.98	44.23	-18.83
754	70	0	0	20	56.63	-22.14	-28.48
755	70	10	0	20	53.77	-17.46	-28.72
756	70	20	0	20	50.94	-12.76	-28.98
757	70	40	0	20	45.24	-3.13	-29.26
758	70	70	0	20	36.17	13.81	-29.44
759	70	100	0	20	28.63	29.33	-29.26
760	100	0	0	20	49.42	-31.64	-37.79
761	100	10	0	20	47.02	-27.41	-37.68
762	100	20	0	20	44.6	-23.02	-37.54
763	100	40	0	20	39.51	-13.92	-37.32
764	100	70	0	20	31.35	1.48	-37.22
765	100	100	0	20	24.42	15.51	-37.36
766	0	0	10	20	78.18	-0.75	6.48
767	0	10	10	20	74.15	5.02	5.12
768	0	20	10	20	70.32	10.54	3.95
769	0	40	10	20	62.49	22.15	2.21
770	0	70	10	20	50.58	42.48	0.23
771	0	100	10	20	41.42	60.4	-0.13
772	10	0	10	20	75.04	-3.89	2.34
773	10	10	10	20	70.7	1.18	1
774	10	20	10	20	66.83	6.86	-0.1
775	10	40	10	20	59.2	18.5	-1.92
776	10	70	10	20	47.74	39.03	-3.59
777	10	100	10	20	39.43	55.94	-3.84
778	20	0	10	20	71.92	-6.9	-1.77
779	20	10	10	20	67.57	-2.18	-3.25
780	20	20	10	20	63.82	3.32	-4.27
781	20	40	10	20	56.5	14.78	-5.95
782	20	70	10	20	45.49	34.91	-7.42
783	20	100	10	20	37.49	51.62	-7.63
784	40	0	10	20	65.66	-13.29	-9.77
785	40	10	10	20	61.81	-8.47	-10.88
786	40	20	10	20	58.38	-3.28	-11.74
787	40	40	10	20	51.5	7.51	-13.19
788	40	70	10	20	41.26	26.66	-14.57
789	40	100	10	20	33.74	42.72	-14.85
790	70	0	10	20	56.44	-24.34	-22.05
791	70	10	10	20	53.43	-19.58	-22.33
792	70	20	10	20	50.49	-14.76	-22.81
793	70	40	10	20	44.6	-4.83	-23.66
794	70	70	10	20	35.31	12.86	-24.67
795	70	100	10	20	28.42	27.66	-25.16
796	100	0	10	20	49.2	-34.37	-31.79
797	100	10	10	20	46.72	-29.96	-31.73
798	100	20	10	20	44.23	-25.45	-31.82
799	100	40	10	20	39.09	-16.15	-31.9
800	100	70	10	20	30.81	0.01	-32.52
801	100	100	10	20	24.26	13.73	-33.31
802	0	0	20	20	77.59	-1.33	13.34
803	0	10	20	20	73.74	4.3	11.86
804	0	20	20	20	69.96	9.78	10.41
805	0	40	20	20	62.25	21.59	8.03
806	0	70	20	20	50.61	41.78	5.32
807	0	100	20	20	41.55	59.64	4.18
808	10	0	20	20	74.6	-4.59	9.21
809	10	10	20	20	70.31	0.34	7.84
810	10	20	20	20	66.5	5.93	6.36
811	10	40	20	20	58.92	17.74	3.94
812	10	70	20	20	47.61	38.15	1.31
813	10	100	20	20	39.47	55.03	0.38
814	20	0	20	20	71.5	-7.77	5
815	20	10	20	20	67.17	-3.19	3.47
816	20	20	20	20	63.46	2.27	2.09
817	20	40	20	20	55.9	13.8	-0.24
818	20	70	20	20	44.85	34.16	-2.75
819	20	100	20	20	37.34	50.31	-3.6
820	40	0	20	20	65.35	-14.61	-3.22
821	40	10	20	20	61.47	-9.85	-4.39
822	40	20	20	20	57.86	-4.8	-5.59
823	40	40	20	20	50.81	6.27	-7.7
824	40	70	20	20	40.53	25.66	-9.97
825	40	100	20	20	33.51	41.2	-10.89
826	70	0	20	20	56.2	-26.28	-15.69
827	70	10	20	20	53.12	-21.48	-16.14
828	70	20	20	20	50.06	-16.65	-16.71
829	70	40	20	20	44.01	-6.49	-18.16
830	70	70	20	20	34.67	11.63	-20.01
831	70	100	20	20	28.23	26	-21.09
832	100	0	20	20	48.95	-36.84	-25.66
833	100	10	20	20	46.43	-32.38	-25.77
834	100	20	20	20	43.91	-27.88	-26
835	100	40	20	20	38.69	-18.28	-26.59
836	100	70	20	20	30.37	-1.58	-27.91
837	100	100	20	20	24.19	11.9	-29.08
838	0	0	40	20	76.6	-2.48	27.75
839	0	10	40	20	72.77	3.29	25.46
840	0	20	40	20	69.21	8.7	23.52
841	0	40	40	20	61.79	20.56	19.77
842	0	70	40	20	50.54	40.57	15.11
843	0	100	40	20	41.74	58.19	12.62
844	10	0	40	20	73.73	-6	23.42
845	10	10	40	20	69.54	-0.93	20.97
846	10	20	40	20	65.91	4.66	19.09
847	10	40	40	20	58.34	16.42	15.25
848	10	70	40	20	47.39	36.72	10.84
849	10	100	40	20	39.57	53.47	8.68
850	20	0	40	20	70.73	-9.55	18.96
851	20	10	40	20	66.57	-4.77	16.57
852	20	20	40	20	62.73	0.55	14.55
853	20	40	40	20	55.23	12.14	10.85
854	20	70	40	20	44.46	32.43	6.54
855	20	100	40	20	37.3	48.44	4.48
856	40	0	40	20	64.71	-17.14	10.17
857	40	10	40	20	60.78	-12.3	8.23
858	40	20	40	20	57.12	-7.21	6.52
859	40	40	40	20	50.17	3.86	3.19
860	40	70	40	20	39.73	23.54	-1.04
861	40	100	40	20	33.16	38.51	-3.16
862	70	0	40	20	55.67	-29.98	-3.02
863	70	10	40	20	52.51	-25	-4.12
864	70	20	40	20	49.37	-20.02	-5.3
865	70	40	40	20	43.14	-9.74	-7.84
866	70	70	40	20	33.88	8.96	-11.23
867	70	100	40	20	27.89	23.02	-13.32
868	100	0	40	20	48.4	-41.56	-13.55
869	100	10	40	20	45.86	-37.03	-14.2
870	100	20	40	20	43.3	-32.22	-14.89
871	100	40	40	20	37.92	-22.01	-16.43
872	100	70	40	20	29.7	-4.74	-19.16
873	100	100	40	20	23.86	8.47	-21.2
874	0	0	70	20	75.3	-3.59	52.01
875	0	10	70	20	71.72	2.13	48.8
876	0	20	70	20	68.17	7.88	45.66
877	0	40	70	20	61.1	19.56	39.64
878	0	70	70	20	50.32	39.26	31.57
879	0	100	70	20	41.78	56.57	26.19
880	10	0	70	20	72.52	-7.4	47.26
881	10	10	70	20	68.62	-2.09	44.63
882	10	20	70	20	64.98	3.55	41.45
883	10	40	70	20	57.85	15.13	35.45
884	10	70	70	20	47.09	35.1	27.3
885	10	100	70	20	39.5	51.45	22.22
886	20	0	70	20	69.63	-11.27	42.3
887	20	10	70	20	65.63	-6.13	39.64
888	20	20	70	20	61.82	-0.86	36.8
889	20	40	70	20	54.68	10.59	30.89
890	20	70	70	20	44.1	30.52	22.82
891	20	100	70	20	37.19	46.25	18.05
892	40	0	70	20	63.79	-19.41	32.5
893	40	10	70	20	59.98	-14.39	30.26
894	40	20	70	20	56.31	-9.3	27.72
895	40	40	70	20	49.26	1.7	22.31
896	40	70	70	20	39.23	21.1	14.68
897	40	100	70	20	32.96	35.82	10.19
898	70	0	70	20	54.73	-34.07	17.72
899	70	10	70	20	51.56	-29.01	16.32
900	70	20	70	20	48.45	-23.92	14.5
901	70	40	70	20	42.29	-13.12	10.24
902	70	70	70	20	33.28	5.62	3.83
903	70	100	70	20	27.43	19.25	-0.38
904	100	0	70	20	47.09	-48.03	5.66
905	100	10	70	20	44.63	-43.01	4.7
906	100	20	70	20	42.18	-38	3.5
907	100	40	70	20	37.07	-27.25	0.54
908	100	70	70	20	28.96	-9.52	-4.73
909	100	100	70	20	23.16	3.42	-8.46
910	0	0	100	20	74.35	-3.82	74.34
911	0	10	100	20	70.92	1.81	70.18
912	0	20	100	20	67.45	7.5	66.01
913	0	40	100	20	60.48	19.31	57.93
914	0	70	100	20	49.97	38.55	46.45
915	0	100	100	20	41.67	55.34	38.06
916	10	0	100	20	71.65	-7.52	69.12
917	10	10	100	20	68.02	-2.23	64.75
918	10	20	100	20	64.53	3.34	60.65
919	10	40	100	20	57.52	14.88	52.56
920	10	70	100	20	47.06	34.31	41.2
921	10	100	100	20	39.49	50.4	33.63
922	20	0	100	20	68.79	-11.35	63.64
923	20	10	100	20	65.13	-6.23	59.32
924	20	20	100	20	61.51	-1.03	55.07
925	20	40	100	20	54.53	10.34	47.13
926	20	70	100	20	44.23	29.77	36
927	20	100	100	20	37.2	45.14	28.82
928	40	0	100	20	62.93	-19.9	52.75
929	40	10	100	20	59.43	-14.79	48.75
930	40	20	100	20	55.98	-9.78	44.85
931	40	40	100	20	49.08	1.13	37.17
932	40	70	100	20	39.28	20.11	26.69
933	40	100	100	20	32.94	34.6	20.26
934	70	0	100	20	53.73	-35.98	36.16
935	70	10	100	20	50.82	-30.74	33.08
936	70	20	100	20	47.94	-25.54	30
937	70	40	100	20	42.03	-14.51	23.81
938	70	70	100	20	33.16	3.77	14.84
939	70	100	100	20	27.21	17.31	9.14
940	100	0	100	20	45.85	-52.06	22.48
941	100	10	100	20	43.62	-46.79	20.24
942	100	20	100	20	41.39	-41.16	17.89
943	100	40	100	20	36.51	-29.86	13.1
944	100	70	100	20	28.5	-12.13	5.77
945	100	100	100	20	22.53	0.32	0.67
946	0	0	0	40	65.51	-0.04	-0.7
947	0	20	0	40	58.86	9.49	-2.13
948	0	40	0	40	52.42	19.11	-3.19
949	0	70	0	40	42.46	35.73	-4.01
950	0	100	0	40	34.73	51.03	-3.94
951	20	0	0	40	60.33	-4.8	-7.55
952	20	20	0	40	54.37	4.05	-8.64
953	20	40	0	40	48.22	13.32	-9.61
954	20	70	0	40	39.1	29.63	-10.05
955	20	100	0	40	31.71	44.39	-9.98
956	40	0	0	40	55.28	-9.77	-14.02
957	40	20	0	40	49.68	-1.11	-14.9
958	40	40	0	40	44.2	7.52	-15.57
959	40	70	0	40	35.7	23	-16.03
960	40	100	0	40	28.69	37.24	-15.74
961	70	0	0	40	47.71	-18.41	-23.73
962	70	20	0	40	42.87	-10.38	-24.17
963	70	40	0	40	38.17	-2.16	-24.51
964	70	70	0	40	30.66	11.91	-24.63
965	70	100	0	40	24.38	25.1	-24.34
966	100	0	0	40	42.01	-26.41	-31.47
967	100	20	0	40	37.86	-19.23	-31.41
968	100	40	0	40	33.44	-11.29	-31.36
969	100	70	0	40	26.74	1.7	-31.11
970	100	100	0	40	21.13	13.81	-30.91
971	0	0	20	40	64.71	-1.32	10.97
972	0	20	20	40	58.38	7.9	8.21
973	0	40	20	40	52.04	17.77	6.49
974	0	70	20	40	42.44	34.5	4
975	0	100	20	40	34.86	49.61	3.11
976	20	0	20	40	59.74	-6.66	3.77
977	20	20	20	40	52.77	1.79	1.42
978	20	40	20	40	46.6	11.31	-0.36
979	20	70	20	40	37.59	28.22	-2.43
980	20	100	20	40	31.31	41.63	-3.18
981	40	0	20	40	54.82	-12.18	-2.96
982	40	20	20	40	48.26	-3.91	-4.82
983	40	40	20	40	42.53	5.14	-6.36
984	40	70	20	40	34.08	21.23	-8.37
985	40	100	20	40	28.23	34.25	-9.04
986	70	0	20	40	47.29	-21.89	-13
987	70	20	20	40	41.98	-13.68	-13.93
988	70	40	20	40	36.95	-5.23	-15
989	70	70	20	40	29.26	9.77	-16.46
990	70	100	20	40	23.96	21.84	-17.18
991	100	0	20	40	41.52	-30.89	-21.36
992	100	20	20	40	37.13	-23.18	-21.57
993	100	40	20	40	32.69	-14.91	-22.04
994	100	70	20	40	25.89	-0.9	-23.17
995	100	100	20	40	20.77	10.3	-23.77
996	0	0	40	40	63.86	-2.44	22.43
997	0	20	40	40	57.74	7.07	19.04
998	0	40	40	40	51.61	16.68	16.1
999	0	70	40	40	42.34	33.24	12.37
1000	0	100	40	40	34.98	48.14	10.31
1001	20	0	40	40	59.13	-8.32	15.23
1002	20	20	40	40	52.18	0.18	11.63
1003	20	40	40	40	46.03	9.77	8.77
1004	20	70	40	40	37.24	26.52	5.43
1005	20	100	40	40	31.28	39.78	3.7
1006	40	0	40	40	54.28	-14.45	8.24
1007	40	20	40	40	47.61	-6.01	5.09
1008	40	40	40	40	41.84	2.96	2.45
1009	40	70	40	40	33.37	19.16	-0.77
1010	40	100	40	40	27.94	31.63	-2.37
1011	70	0	40	40	46.86	-25.03	-2.55
1012	70	20	40	40	41.31	-16.39	-4.51
1013	70	40	40	40	36.19	-7.82	-6.37
1014	70	70	40	40	28.58	7.31	-9.07
1015	70	100	40	40	23.66	19	-10.65
1016	100	0	40	40	41.03	-34.82	-11.18
1017	100	20	40	40	36.67	-26.74	-12.24
1018	100	40	40	40	32.09	-18.06	-13.48
1019	100	70	40	40	25.29	-3.75	-15.54
1020	100	100	40	40	20.46	7.21	-17.06
1021	0	0	70	40	62.74	-3.37	42.43
1022	0	20	70	40	56.98	5.9	37.44
1023	0	40	70	40	51.09	15.8	32.63
1024	0	70	70	40	42.18	32	25.86
1025	0	100	70	40	35.04	46.66	21.32
1026	20	0	70	40	58.2	-9.67	34.64
1027	20	20	70	40	51.6	-1.2	30.19
1028	20	40	70	40	45.61	8.27	25.26
1029	20	70	70	40	36.96	24.75	18.79
1030	20	100	70	40	31.26	37.85	14.87
1031	40	0	70	40	53.48	-16.57	26.66
1032	40	20	70	40	47	-8.04	22.64
1033	40	40	70	40	41.24	0.92	18.29
1034	40	70	70	40	32.97	16.86	12.13
1035	40	100	70	40	27.82	29.02	8.56
1036	70	0	70	40	46.18	-28.5	14.59
1037	70	20	70	40	40.59	-19.77	11.82
1038	70	40	70	40	35.47	-10.97	8.38
1039	70	70	70	40	28.06	4.19	3.16
1040	70	100	70	40	23.37	15.55	-0.06
1041	100	0	70	40	40.08	-39.74	4.77
1042	100	20	70	40	35.79	-31.37	3
1043	100	40	70	40	31.39	-22.36	0.58
1044	100	70	70	40	24.79	-7.89	-3.65
1045	100	100	70	40	20.11	2.9	-6.51
1046	0	0	100	40	61.97	-3.55	60.92
1047	0	20	100	40	56.31	5.67	54.34
1048	0	40	100	40	50.59	15.52	47.97
1049	0	70	100	40	41.96	31.42	38.3
1050	0	100	100	40	35.16	45.74	31.14
1051	20	0	100	40	57.38	-10.05	52.21
1052	20	20	100	40	51.2	-1.45	45.02
1053	20	40	100	40	45.51	7.93	38.75
1054	20	70	100	40	37.17	24.05	29.7
1055	20	100	100	40	31.24	36.8	23.53
1056	40	0	100	40	52.7	-17.22	43.58
1057	40	20	100	40	46.7	-8.51	36.8
1058	40	40	100	40	41.12	0.32	30.61
1059	40	70	100	40	33.07	16	22.07
1060	40	100	100	40	27.82	27.85	16.81
1061	70	0	100	40	45.44	-30.1	30.07
1062	70	20	100	40	40.24	-21.1	24.68
1063	70	40	100	40	35.37	-12.17	19.71
1064	70	70	100	40	28.04	2.77	12.31
1065	70	100	100	40	23.28	13.86	7.82
1066	100	0	100	40	39.4	-42.7	18.95
1067	100	20	100	40	35.18	-33.79	14.98
1068	100	40	100	40	30.9	-24.57	11.05
1069	100	70	100	40	24.41	-10	5.14
1070	100	100	100	40	19.85	0.51	1.18
1071	0	0	0	60	51.69	-0.05	-0.54
1072	0	20	0	60	46.52	7.63	-1.63
1073	0	40	0	60	41.66	15.04	-2.3
1074	0	70	0	60	33.83	28.05	-2.93
1075	0	100	0	60	27.78	40.56	-2.87
1076	20	0	0	60	47.73	-3.88	-6.09
1077	20	20	0	60	43.21	3.37	-6.79
1078	20	40	0	60	38.49	10.66	-7.38
1079	20	70	0	60	31.34	23.6	-7.74
1080	20	100	0	60	25.3	35.2	-7.85
1081	40	0	0	60	43.86	-7.67	-10.96
1082	40	20	0	60	39.9	-1.11	-11.59
1083	40	40	0	60	35.47	6.14	-12.18
1084	40	70	0	60	28.69	18.46	-12.48
1085	40	100	0	60	23.06	29.77	-12.21
1086	70	0	0	60	38.11	-14.43	-18.48
1087	70	20	0	60	34.27	-7.82	-18.92
1088	70	40	0	60	30.8	-1.5	-19.24
1089	70	70	0	60	24.79	9.9	-19.21
1090	70	100	0	60	19.83	20.45	-18.84
1091	100	0	0	60	33.94	-20.91	-24.73
1092	100	20	0	60	30.34	-14.77	-24.85
1093	100	40	0	60	27.07	-8.73	-24.71
1094	100	70	0	60	21.77	1.86	-24.32
1095	100	100	0	60	17.67	11.95	-24.1
1096	0	0	20	60	51.15	-1.23	8.79
1097	0	20	20	60	46.33	6.34	6.4
1098	0	40	20	60	41.39	13.86	5.14
1099	0	70	20	60	33.9	27.04	3.14
1100	0	100	20	60	27.8	39.23	2.85
1101	20	0	20	60	47.44	-5.56	3
1102	20	20	20	60	41.71	1.33	1.2
1103	20	40	20	60	37.09	8.97	-0.05
1104	20	70	20	60	30.09	22.09	-1.77
1105	20	100	20	60	24.95	32.64	-2.22
1106	40	0	20	60	43.67	-9.68	-2.7
1107	40	20	20	60	38.39	-3.19	-3.67
1108	40	40	20	60	33.86	4.07	-4.8
1109	40	70	20	60	27.32	16.75	-6.43
1110	40	100	20	60	22.71	27.05	-6.9
1111	70	0	20	60	37.86	-17.39	-9.86
1112	70	20	20	60	33.71	-10.75	-10.95
1113	70	40	20	60	29.59	-4.01	-11.49
1114	70	70	20	60	23.56	7.94	-12.52
1115	70	100	20	60	19.47	17.46	-12.94
1116	100	0	20	60	33.46	-24.68	-16.42
1117	100	20	20	60	29.73	-18	-16.65
1118	100	40	20	60	26.37	-11.57	-17.05
1119	100	70	20	60	21.1	-0.33	-18.02
1120	100	100	20	60	17.16	8.74	-18.05
1121	0	0	40	60	50.54	-2.27	17.44
1122	0	20	40	60	45.93	5.19	14.9
1123	0	40	40	60	41.15	12.78	12.66
1124	0	70	40	60	33.79	25.8	9.77
1125	0	100	40	60	27.97	37.72	8.29
1126	20	0	40	60	47.08	-6.7	11.91
1127	20	20	40	60	41.24	0.21	9.16
1128	20	40	40	60	36.53	7.34	6.91
1129	20	70	40	60	29.77	20.61	4.43
1130	20	100	40	60	25.08	31.23	3.24
1131	40	0	40	60	43.27	-11.52	6.34
1132	40	20	40	60	37.86	-4.94	4.13
1133	40	40	40	60	33.27	2.17	2.03
1134	40	70	40	60	26.72	14.83	-0.38
1135	40	100	40	60	22.48	24.68	-1.55
1136	70	0	40	60	37.53	-19.8	-2
1137	70	20	40	60	32.96	-12.83	-3.47
1138	70	40	40	60	28.96	-6.22	-4.88
1139	70	70	40	60	23.04	5.78	-6.84
1140	70	100	40	60	19.26	14.98	-7.85
1141	100	0	40	60	33.14	-27.73	-8.57
1142	100	20	40	60	29.53	-21.15	-9.41
1143	100	40	40	60	25.96	-14.23	-10.28
1144	100	70	40	60	20.62	-2.73	-11.76
1145	100	100	40	60	16.86	5.97	-12.71
1146	0	0	70	60	49.49	-3.07	32.68
1147	0	20	70	60	45.24	4.11	29.05
1148	0	40	70	60	40.75	11.79	25.5
1149	0	70	70	60	33.68	24.63	20.19
1150	0	100	70	60	28.03	36.25	16.59
